,X,Y,XYIndex,Category,Description
1127,-122.4794400131417,37.7078790224135,1127.0,NON-CRIMINAL,NON-CRIMINAL
1128,-122.4794400131417,37.708999987112335,1128.0,VEHICLE THEFT,VEHICLE THEFT
1129,-122.4794400131417,37.71012095181117,1129.0,OTHER OFFENSES,OTHER OFFENSES
1130,-122.4794400131417,37.711241916510005,1130.0,OTHER OFFENSES,OTHER OFFENSES
1131,-122.4794400131417,37.71236288120884,1131.0,OTHER OFFENSES,OTHER OFFENSES
1132,-122.4794400131417,37.713483845907675,1132.0,OTHER OFFENSES,OTHER OFFENSES
1133,-122.4794400131417,37.71460481060651,1133.0,OTHER OFFENSES,OTHER OFFENSES
1134,-122.4794400131417,37.715725775305344,1134.0,NON-CRIMINAL,NON-CRIMINAL
1135,-122.4794400131417,37.71684674000418,1135.0,ASSAULT,ASSAULT
1136,-122.4794400131417,37.717967704703014,1136.0,OTHER OFFENSES,OTHER OFFENSES
1137,-122.4794400131417,37.71908866940185,1137.0,LARCENY/THEFT,LARCENY/THEFT
1138,-122.4794400131417,37.720209634100684,1138.0,LARCENY/THEFT,LARCENY/THEFT
1139,-122.4794400131417,37.72133059879952,1139.0,OTHER OFFENSES,OTHER OFFENSES
1140,-122.4794400131417,37.72245156349835,1140.0,LARCENY/THEFT,LARCENY/THEFT
1141,-122.4794400131417,37.72357252819719,1141.0,OTHER OFFENSES,OTHER OFFENSES
1142,-122.4794400131417,37.72469349289602,1142.0,LARCENY/THEFT,LARCENY/THEFT
1143,-122.4794400131417,37.72581445759486,1143.0,VEHICLE THEFT,VEHICLE THEFT
1144,-122.4794400131417,37.7269354222937,1144.0,LARCENY/THEFT,LARCENY/THEFT
1145,-122.4794400131417,37.728056386992534,1145.0,LARCENY/THEFT,LARCENY/THEFT
1146,-122.4794400131417,37.72917735169137,1146.0,LARCENY/THEFT,LARCENY/THEFT
1147,-122.4794400131417,37.730298316390204,1147.0,LARCENY/THEFT,LARCENY/THEFT
1148,-122.4794400131417,37.73141928108904,1148.0,LARCENY/THEFT,LARCENY/THEFT
1149,-122.4794400131417,37.732540245787874,1149.0,LARCENY/THEFT,LARCENY/THEFT
1150,-122.4794400131417,37.73366121048671,1150.0,LARCENY/THEFT,LARCENY/THEFT
1151,-122.4794400131417,37.73478217518554,1151.0,LARCENY/THEFT,LARCENY/THEFT
1152,-122.4794400131417,37.73590313988438,1152.0,LARCENY/THEFT,LARCENY/THEFT
1153,-122.4794400131417,37.73702410458321,1153.0,LARCENY/THEFT,LARCENY/THEFT
1154,-122.4794400131417,37.73814506928205,1154.0,NON-CRIMINAL,NON-CRIMINAL
1155,-122.4794400131417,37.73926603398088,1155.0,LARCENY/THEFT,LARCENY/THEFT
1156,-122.4794400131417,37.74038699867972,1156.0,LARCENY/THEFT,LARCENY/THEFT
1157,-122.4794400131417,37.74150796337855,1157.0,LARCENY/THEFT,LARCENY/THEFT
1158,-122.4794400131417,37.74262892807739,1158.0,MISSING PERSON,MISSING PERSON
1159,-122.4794400131417,37.74374989277622,1159.0,LARCENY/THEFT,LARCENY/THEFT
1160,-122.4794400131417,37.74487085747506,1160.0,LARCENY/THEFT,LARCENY/THEFT
1161,-122.4794400131417,37.74599182217389,1161.0,ASSAULT,ASSAULT
1162,-122.4794400131417,37.74711278687273,1162.0,LARCENY/THEFT,LARCENY/THEFT
1163,-122.4794400131417,37.74823375157156,1163.0,LARCENY/THEFT,LARCENY/THEFT
1164,-122.4794400131417,37.749354716270396,1164.0,LARCENY/THEFT,LARCENY/THEFT
1165,-122.4794400131417,37.75047568096923,1165.0,LARCENY/THEFT,LARCENY/THEFT
1166,-122.4794400131417,37.751596645668066,1166.0,LARCENY/THEFT,LARCENY/THEFT
1167,-122.4794400131417,37.7527176103669,1167.0,OTHER OFFENSES,OTHER OFFENSES
1168,-122.4794400131417,37.753838575065735,1168.0,LARCENY/THEFT,LARCENY/THEFT
1169,-122.4794400131417,37.75495953976457,1169.0,LARCENY/THEFT,LARCENY/THEFT
1170,-122.4794400131417,37.756080504463405,1170.0,LARCENY/THEFT,LARCENY/THEFT
1171,-122.4794400131417,37.75720146916224,1171.0,,
1172,-122.4794400131417,37.758322433861075,1172.0,,
1173,-122.4794400131417,37.760564363258744,1173.0,,
1174,-122.4794400131417,37.76168532795758,1174.0,,
1175,-122.4794400131417,37.762806292656414,1175.0,,
1176,-122.4779529674396,37.7078790224135,1176.0,VEHICLE THEFT,VEHICLE THEFT
1177,-122.4779529674396,37.708999987112335,1177.0,VEHICLE THEFT,VEHICLE THEFT
1178,-122.4779529674396,37.71012095181117,1178.0,VEHICLE THEFT,VEHICLE THEFT
1179,-122.4779529674396,37.711241916510005,1179.0,OTHER OFFENSES,OTHER OFFENSES
1180,-122.4779529674396,37.71236288120884,1180.0,OTHER OFFENSES,OTHER OFFENSES
1181,-122.4779529674396,37.713483845907675,1181.0,VEHICLE THEFT,VEHICLE THEFT
1182,-122.4779529674396,37.71460481060651,1182.0,ASSAULT,ASSAULT
1183,-122.4779529674396,37.715725775305344,1183.0,VEHICLE THEFT,VEHICLE THEFT
1184,-122.4779529674396,37.71684674000418,1184.0,OTHER OFFENSES,OTHER OFFENSES
1185,-122.4779529674396,37.717967704703014,1185.0,OTHER OFFENSES,OTHER OFFENSES
1186,-122.4779529674396,37.71908866940185,1186.0,VEHICLE THEFT,VEHICLE THEFT
1187,-122.4779529674396,37.720209634100684,1187.0,VEHICLE THEFT,VEHICLE THEFT
1188,-122.4779529674396,37.72133059879952,1188.0,LARCENY/THEFT,LARCENY/THEFT
1189,-122.4779529674396,37.72245156349835,1189.0,LARCENY/THEFT,LARCENY/THEFT
1190,-122.4779529674396,37.72357252819719,1190.0,LARCENY/THEFT,LARCENY/THEFT
1191,-122.4779529674396,37.72469349289602,1191.0,LARCENY/THEFT,LARCENY/THEFT
1192,-122.4779529674396,37.72581445759486,1192.0,LARCENY/THEFT,LARCENY/THEFT
1193,-122.4779529674396,37.7269354222937,1193.0,LARCENY/THEFT,LARCENY/THEFT
1194,-122.4779529674396,37.728056386992534,1194.0,LARCENY/THEFT,LARCENY/THEFT
1195,-122.4779529674396,37.72917735169137,1195.0,LARCENY/THEFT,LARCENY/THEFT
1196,-122.4779529674396,37.730298316390204,1196.0,VEHICLE THEFT,VEHICLE THEFT
1197,-122.4779529674396,37.73141928108904,1197.0,LARCENY/THEFT,LARCENY/THEFT
1198,-122.4779529674396,37.732540245787874,1198.0,LARCENY/THEFT,LARCENY/THEFT
1199,-122.4779529674396,37.73366121048671,1199.0,LARCENY/THEFT,LARCENY/THEFT
1200,-122.4779529674396,37.73478217518554,1200.0,LARCENY/THEFT,LARCENY/THEFT
1201,-122.4779529674396,37.73590313988438,1201.0,LARCENY/THEFT,LARCENY/THEFT
1202,-122.4779529674396,37.73702410458321,1202.0,LARCENY/THEFT,LARCENY/THEFT
1203,-122.4779529674396,37.73814506928205,1203.0,VEHICLE THEFT,VEHICLE THEFT
1204,-122.4779529674396,37.73926603398088,1204.0,RUNAWAY,RUNAWAY
1205,-122.4779529674396,37.74038699867972,1205.0,LARCENY/THEFT,LARCENY/THEFT
1206,-122.4779529674396,37.74150796337855,1206.0,LARCENY/THEFT,LARCENY/THEFT
1207,-122.4779529674396,37.74262892807739,1207.0,LARCENY/THEFT,LARCENY/THEFT
1208,-122.4779529674396,37.74374989277622,1208.0,LARCENY/THEFT,LARCENY/THEFT
1209,-122.4779529674396,37.74487085747506,1209.0,LARCENY/THEFT,LARCENY/THEFT
1210,-122.4779529674396,37.74599182217389,1210.0,LARCENY/THEFT,LARCENY/THEFT
1211,-122.4779529674396,37.74711278687273,1211.0,LARCENY/THEFT,LARCENY/THEFT
1212,-122.4779529674396,37.74823375157156,1212.0,LARCENY/THEFT,LARCENY/THEFT
1213,-122.4779529674396,37.749354716270396,1213.0,LARCENY/THEFT,LARCENY/THEFT
1214,-122.4779529674396,37.75047568096923,1214.0,LARCENY/THEFT,LARCENY/THEFT
1215,-122.4779529674396,37.751596645668066,1215.0,LARCENY/THEFT,LARCENY/THEFT
1216,-122.4779529674396,37.7527176103669,1216.0,LARCENY/THEFT,LARCENY/THEFT
1217,-122.4779529674396,37.753838575065735,1217.0,LARCENY/THEFT,LARCENY/THEFT
1218,-122.4779529674396,37.75495953976457,1218.0,LARCENY/THEFT,LARCENY/THEFT
1219,-122.4779529674396,37.756080504463405,1219.0,LARCENY/THEFT,LARCENY/THEFT
1220,-122.4779529674396,37.75720146916224,1220.0,,
1221,-122.4779529674396,37.758322433861075,1221.0,,
1222,-122.4779529674396,37.760564363258744,1222.0,,
1223,-122.4779529674396,37.76168532795758,1223.0,,
1224,-122.4779529674396,37.762806292656414,1224.0,,
1225,-122.4764659217375,37.7078790224135,1225.0,VEHICLE THEFT,VEHICLE THEFT
1226,-122.4764659217375,37.708999987112335,1226.0,VEHICLE THEFT,VEHICLE THEFT
1227,-122.4764659217375,37.71012095181117,1227.0,VEHICLE THEFT,VEHICLE THEFT
1228,-122.4764659217375,37.711241916510005,1228.0,OTHER OFFENSES,OTHER OFFENSES
1229,-122.4764659217375,37.71236288120884,1229.0,OTHER OFFENSES,OTHER OFFENSES
1230,-122.4764659217375,37.713483845907675,1230.0,LARCENY/THEFT,LARCENY/THEFT
1231,-122.4764659217375,37.71460481060651,1231.0,OTHER OFFENSES,OTHER OFFENSES
1232,-122.4764659217375,37.715725775305344,1232.0,OTHER OFFENSES,OTHER OFFENSES
1233,-122.4764659217375,37.71684674000418,1233.0,VEHICLE THEFT,VEHICLE THEFT
1234,-122.4764659217375,37.717967704703014,1234.0,VEHICLE THEFT,VEHICLE THEFT
1235,-122.4764659217375,37.71908866940185,1235.0,OTHER OFFENSES,OTHER OFFENSES
1236,-122.4764659217375,37.720209634100684,1236.0,LARCENY/THEFT,LARCENY/THEFT
1237,-122.4764659217375,37.72133059879952,1237.0,LARCENY/THEFT,LARCENY/THEFT
1238,-122.4764659217375,37.72245156349835,1238.0,VEHICLE THEFT,VEHICLE THEFT
1239,-122.4764659217375,37.72357252819719,1239.0,LARCENY/THEFT,LARCENY/THEFT
1240,-122.4764659217375,37.72469349289602,1240.0,LARCENY/THEFT,LARCENY/THEFT
1241,-122.4764659217375,37.72581445759486,1241.0,LARCENY/THEFT,LARCENY/THEFT
1242,-122.4764659217375,37.7269354222937,1242.0,LARCENY/THEFT,LARCENY/THEFT
1243,-122.4764659217375,37.728056386992534,1243.0,LARCENY/THEFT,LARCENY/THEFT
1244,-122.4764659217375,37.72917735169137,1244.0,LARCENY/THEFT,LARCENY/THEFT
1245,-122.4764659217375,37.730298316390204,1245.0,VEHICLE THEFT,VEHICLE THEFT
1246,-122.4764659217375,37.73141928108904,1246.0,VEHICLE THEFT,VEHICLE THEFT
1247,-122.4764659217375,37.732540245787874,1247.0,LARCENY/THEFT,LARCENY/THEFT
1248,-122.4764659217375,37.73366121048671,1248.0,LARCENY/THEFT,LARCENY/THEFT
1249,-122.4764659217375,37.73478217518554,1249.0,LARCENY/THEFT,LARCENY/THEFT
1250,-122.4764659217375,37.73590313988438,1250.0,BURGLARY,BURGLARY
1251,-122.4764659217375,37.73702410458321,1251.0,LARCENY/THEFT,LARCENY/THEFT
1252,-122.4764659217375,37.73814506928205,1252.0,LARCENY/THEFT,LARCENY/THEFT
1253,-122.4764659217375,37.73926603398088,1253.0,LARCENY/THEFT,LARCENY/THEFT
1254,-122.4764659217375,37.74038699867972,1254.0,LARCENY/THEFT,LARCENY/THEFT
1255,-122.4764659217375,37.74150796337855,1255.0,OTHER OFFENSES,OTHER OFFENSES
1256,-122.4764659217375,37.74262892807739,1256.0,LARCENY/THEFT,LARCENY/THEFT
1257,-122.4764659217375,37.74374989277622,1257.0,OTHER OFFENSES,OTHER OFFENSES
1258,-122.4764659217375,37.74487085747506,1258.0,LARCENY/THEFT,LARCENY/THEFT
1259,-122.4764659217375,37.74599182217389,1259.0,LARCENY/THEFT,LARCENY/THEFT
1260,-122.4764659217375,37.74711278687273,1260.0,LARCENY/THEFT,LARCENY/THEFT
1261,-122.4764659217375,37.74823375157156,1261.0,LARCENY/THEFT,LARCENY/THEFT
1262,-122.4764659217375,37.749354716270396,1262.0,LARCENY/THEFT,LARCENY/THEFT
1263,-122.4764659217375,37.75047568096923,1263.0,LARCENY/THEFT,LARCENY/THEFT
1264,-122.4764659217375,37.751596645668066,1264.0,LARCENY/THEFT,LARCENY/THEFT
1265,-122.4764659217375,37.7527176103669,1265.0,LARCENY/THEFT,LARCENY/THEFT
1266,-122.4764659217375,37.753838575065735,1266.0,LARCENY/THEFT,LARCENY/THEFT
1267,-122.4764659217375,37.75495953976457,1267.0,LARCENY/THEFT,LARCENY/THEFT
1268,-122.4764659217375,37.756080504463405,1268.0,LARCENY/THEFT,LARCENY/THEFT
1269,-122.4764659217375,37.75720146916224,1269.0,,
1270,-122.4764659217375,37.758322433861075,1270.0,,
1271,-122.4764659217375,37.760564363258744,1271.0,,
1272,-122.4764659217375,37.76168532795758,1272.0,,
1273,-122.4764659217375,37.762806292656414,1273.0,,
1274,-122.4749788760354,37.7078790224135,1274.0,VEHICLE THEFT,VEHICLE THEFT
1275,-122.4749788760354,37.708999987112335,1275.0,VEHICLE THEFT,VEHICLE THEFT
1276,-122.4749788760354,37.71012095181117,1276.0,OTHER OFFENSES,OTHER OFFENSES
1277,-122.4749788760354,37.711241916510005,1277.0,VEHICLE THEFT,VEHICLE THEFT
1278,-122.4749788760354,37.71236288120884,1278.0,VEHICLE THEFT,VEHICLE THEFT
1279,-122.4749788760354,37.713483845907675,1279.0,OTHER OFFENSES,OTHER OFFENSES
1280,-122.4749788760354,37.71460481060651,1280.0,OTHER OFFENSES,OTHER OFFENSES
1281,-122.4749788760354,37.715725775305344,1281.0,OTHER OFFENSES,OTHER OFFENSES
1282,-122.4749788760354,37.71684674000418,1282.0,OTHER OFFENSES,OTHER OFFENSES
1283,-122.4749788760354,37.717967704703014,1283.0,VEHICLE THEFT,VEHICLE THEFT
1284,-122.4749788760354,37.71908866940185,1284.0,VEHICLE THEFT,VEHICLE THEFT
1285,-122.4749788760354,37.720209634100684,1285.0,LARCENY/THEFT,LARCENY/THEFT
1286,-122.4749788760354,37.72133059879952,1286.0,LARCENY/THEFT,LARCENY/THEFT
1287,-122.4749788760354,37.72245156349835,1287.0,LARCENY/THEFT,LARCENY/THEFT
1288,-122.4749788760354,37.72357252819719,1288.0,LARCENY/THEFT,LARCENY/THEFT
1289,-122.4749788760354,37.72469349289602,1289.0,ASSAULT,ASSAULT
1290,-122.4749788760354,37.72581445759486,1290.0,LARCENY/THEFT,LARCENY/THEFT
1291,-122.4749788760354,37.7269354222937,1291.0,VEHICLE THEFT,VEHICLE THEFT
1292,-122.4749788760354,37.728056386992534,1292.0,VEHICLE THEFT,VEHICLE THEFT
1293,-122.4749788760354,37.72917735169137,1293.0,LARCENY/THEFT,LARCENY/THEFT
1294,-122.4749788760354,37.730298316390204,1294.0,VEHICLE THEFT,VEHICLE THEFT
1295,-122.4749788760354,37.73141928108904,1295.0,LARCENY/THEFT,LARCENY/THEFT
1296,-122.4749788760354,37.732540245787874,1296.0,LARCENY/THEFT,LARCENY/THEFT
1297,-122.4749788760354,37.73366121048671,1297.0,LARCENY/THEFT,LARCENY/THEFT
1298,-122.4749788760354,37.73478217518554,1298.0,LARCENY/THEFT,LARCENY/THEFT
1299,-122.4749788760354,37.73590313988438,1299.0,LARCENY/THEFT,LARCENY/THEFT
1300,-122.4749788760354,37.73702410458321,1300.0,LARCENY/THEFT,LARCENY/THEFT
1301,-122.4749788760354,37.73814506928205,1301.0,LARCENY/THEFT,LARCENY/THEFT
1302,-122.4749788760354,37.73926603398088,1302.0,LARCENY/THEFT,LARCENY/THEFT
1303,-122.4749788760354,37.74038699867972,1303.0,LARCENY/THEFT,LARCENY/THEFT
1304,-122.4749788760354,37.74150796337855,1304.0,LARCENY/THEFT,LARCENY/THEFT
1305,-122.4749788760354,37.74262892807739,1305.0,LARCENY/THEFT,LARCENY/THEFT
1306,-122.4749788760354,37.74374989277622,1306.0,OTHER OFFENSES,OTHER OFFENSES
1307,-122.4749788760354,37.74487085747506,1307.0,LARCENY/THEFT,LARCENY/THEFT
1308,-122.4749788760354,37.74599182217389,1308.0,LARCENY/THEFT,LARCENY/THEFT
1309,-122.4749788760354,37.74711278687273,1309.0,LARCENY/THEFT,LARCENY/THEFT
1310,-122.4749788760354,37.74823375157156,1310.0,LARCENY/THEFT,LARCENY/THEFT
1311,-122.4749788760354,37.749354716270396,1311.0,LARCENY/THEFT,LARCENY/THEFT
1312,-122.4749788760354,37.75047568096923,1312.0,LARCENY/THEFT,LARCENY/THEFT
1313,-122.4749788760354,37.751596645668066,1313.0,LARCENY/THEFT,LARCENY/THEFT
1314,-122.4749788760354,37.7527176103669,1314.0,LARCENY/THEFT,LARCENY/THEFT
1315,-122.4749788760354,37.753838575065735,1315.0,LARCENY/THEFT,LARCENY/THEFT
1316,-122.4749788760354,37.75495953976457,1316.0,LARCENY/THEFT,LARCENY/THEFT
1317,-122.4749788760354,37.756080504463405,1317.0,LARCENY/THEFT,LARCENY/THEFT
1318,-122.4749788760354,37.75720146916224,1318.0,,
1319,-122.4749788760354,37.758322433861075,1319.0,,
1320,-122.4749788760354,37.760564363258744,1320.0,,
1321,-122.4749788760354,37.76168532795758,1321.0,,
1322,-122.4749788760354,37.762806292656414,1322.0,,
1323,-122.4734918303333,37.7078790224135,1323.0,VEHICLE THEFT,VEHICLE THEFT
1324,-122.4734918303333,37.708999987112335,1324.0,VEHICLE THEFT,VEHICLE THEFT
1325,-122.4734918303333,37.71012095181117,1325.0,OTHER OFFENSES,OTHER OFFENSES
1326,-122.4734918303333,37.711241916510005,1326.0,OTHER OFFENSES,OTHER OFFENSES
1327,-122.4734918303333,37.71236288120884,1327.0,VEHICLE THEFT,VEHICLE THEFT
1328,-122.4734918303333,37.713483845907675,1328.0,OTHER OFFENSES,OTHER OFFENSES
1329,-122.4734918303333,37.71460481060651,1329.0,OTHER OFFENSES,OTHER OFFENSES
1330,-122.4734918303333,37.715725775305344,1330.0,VEHICLE THEFT,VEHICLE THEFT
1331,-122.4734918303333,37.71684674000418,1331.0,OTHER OFFENSES,OTHER OFFENSES
1332,-122.4734918303333,37.717967704703014,1332.0,OTHER OFFENSES,OTHER OFFENSES
1333,-122.4734918303333,37.71908866940185,1333.0,VEHICLE THEFT,VEHICLE THEFT
1334,-122.4734918303333,37.720209634100684,1334.0,LARCENY/THEFT,LARCENY/THEFT
1335,-122.4734918303333,37.72133059879952,1335.0,VEHICLE THEFT,VEHICLE THEFT
1336,-122.4734918303333,37.72245156349835,1336.0,OTHER OFFENSES,OTHER OFFENSES
1337,-122.4734918303333,37.72357252819719,1337.0,LARCENY/THEFT,LARCENY/THEFT
1338,-122.4734918303333,37.72469349289602,1338.0,LARCENY/THEFT,LARCENY/THEFT
1339,-122.4734918303333,37.72581445759486,1339.0,LARCENY/THEFT,LARCENY/THEFT
1340,-122.4734918303333,37.7269354222937,1340.0,VEHICLE THEFT,VEHICLE THEFT
1341,-122.4734918303333,37.728056386992534,1341.0,LARCENY/THEFT,LARCENY/THEFT
1342,-122.4734918303333,37.72917735169137,1342.0,LARCENY/THEFT,LARCENY/THEFT
1343,-122.4734918303333,37.730298316390204,1343.0,LARCENY/THEFT,LARCENY/THEFT
1344,-122.4734918303333,37.73141928108904,1344.0,LARCENY/THEFT,LARCENY/THEFT
1345,-122.4734918303333,37.732540245787874,1345.0,LARCENY/THEFT,LARCENY/THEFT
1346,-122.4734918303333,37.73366121048671,1346.0,LARCENY/THEFT,LARCENY/THEFT
1347,-122.4734918303333,37.73478217518554,1347.0,LARCENY/THEFT,LARCENY/THEFT
1348,-122.4734918303333,37.73590313988438,1348.0,LARCENY/THEFT,LARCENY/THEFT
1349,-122.4734918303333,37.73702410458321,1349.0,LARCENY/THEFT,LARCENY/THEFT
1350,-122.4734918303333,37.73814506928205,1350.0,LARCENY/THEFT,LARCENY/THEFT
1351,-122.4734918303333,37.73926603398088,1351.0,LARCENY/THEFT,LARCENY/THEFT
1352,-122.4734918303333,37.74038699867972,1352.0,LARCENY/THEFT,LARCENY/THEFT
1353,-122.4734918303333,37.74150796337855,1353.0,LARCENY/THEFT,LARCENY/THEFT
1354,-122.4734918303333,37.74262892807739,1354.0,LARCENY/THEFT,LARCENY/THEFT
1355,-122.4734918303333,37.74374989277622,1355.0,NON-CRIMINAL,NON-CRIMINAL
1356,-122.4734918303333,37.74487085747506,1356.0,LARCENY/THEFT,LARCENY/THEFT
1357,-122.4734918303333,37.74599182217389,1357.0,LARCENY/THEFT,LARCENY/THEFT
1358,-122.4734918303333,37.74711278687273,1358.0,LARCENY/THEFT,LARCENY/THEFT
1359,-122.4734918303333,37.74823375157156,1359.0,LARCENY/THEFT,LARCENY/THEFT
1360,-122.4734918303333,37.749354716270396,1360.0,LARCENY/THEFT,LARCENY/THEFT
1361,-122.4734918303333,37.75047568096923,1361.0,LARCENY/THEFT,LARCENY/THEFT
1362,-122.4734918303333,37.751596645668066,1362.0,LARCENY/THEFT,LARCENY/THEFT
1363,-122.4734918303333,37.7527176103669,1363.0,LARCENY/THEFT,LARCENY/THEFT
1364,-122.4734918303333,37.753838575065735,1364.0,LARCENY/THEFT,LARCENY/THEFT
1365,-122.4734918303333,37.75495953976457,1365.0,LARCENY/THEFT,LARCENY/THEFT
1366,-122.4734918303333,37.756080504463405,1366.0,LARCENY/THEFT,LARCENY/THEFT
1367,-122.4734918303333,37.75720146916224,1367.0,,
1368,-122.4734918303333,37.758322433861075,1368.0,,
1369,-122.4734918303333,37.760564363258744,1369.0,,
1370,-122.4734918303333,37.76168532795758,1370.0,,
1371,-122.4734918303333,37.762806292656414,1371.0,,
1372,-122.4720047846312,37.7078790224135,1372.0,OTHER OFFENSES,OTHER OFFENSES
1373,-122.4720047846312,37.708999987112335,1373.0,OTHER OFFENSES,OTHER OFFENSES
1374,-122.4720047846312,37.71012095181117,1374.0,,
1375,-122.4720047846312,37.711241916510005,1375.0,MISSING PERSON,MISSING PERSON
1376,-122.4720047846312,37.71236288120884,1376.0,VEHICLE THEFT,VEHICLE THEFT
1377,-122.4720047846312,37.713483845907675,1377.0,OTHER OFFENSES,OTHER OFFENSES
1378,-122.4720047846312,37.71460481060651,1378.0,ASSAULT,ASSAULT
1379,-122.4720047846312,37.715725775305344,1379.0,VEHICLE THEFT,VEHICLE THEFT
1380,-122.4720047846312,37.71684674000418,1380.0,VEHICLE THEFT,VEHICLE THEFT
1381,-122.4720047846312,37.717967704703014,1381.0,OTHER OFFENSES,OTHER OFFENSES
1382,-122.4720047846312,37.71908866940185,1382.0,OTHER OFFENSES,OTHER OFFENSES
1383,-122.4720047846312,37.720209634100684,1383.0,OTHER OFFENSES,OTHER OFFENSES
1384,-122.4720047846312,37.72133059879952,1384.0,LARCENY/THEFT,LARCENY/THEFT
1385,-122.4720047846312,37.72245156349835,1385.0,LARCENY/THEFT,LARCENY/THEFT
1386,-122.4720047846312,37.72357252819719,1386.0,LARCENY/THEFT,LARCENY/THEFT
1387,-122.4720047846312,37.72469349289602,1387.0,VEHICLE THEFT,VEHICLE THEFT
1388,-122.4720047846312,37.72581445759486,1388.0,LARCENY/THEFT,LARCENY/THEFT
1389,-122.4720047846312,37.7269354222937,1389.0,LARCENY/THEFT,LARCENY/THEFT
1390,-122.4720047846312,37.728056386992534,1390.0,VEHICLE THEFT,VEHICLE THEFT
1391,-122.4720047846312,37.72917735169137,1391.0,LARCENY/THEFT,LARCENY/THEFT
1392,-122.4720047846312,37.730298316390204,1392.0,LARCENY/THEFT,LARCENY/THEFT
1393,-122.4720047846312,37.73141928108904,1393.0,LARCENY/THEFT,LARCENY/THEFT
1394,-122.4720047846312,37.732540245787874,1394.0,LARCENY/THEFT,LARCENY/THEFT
1395,-122.4720047846312,37.73366121048671,1395.0,LARCENY/THEFT,LARCENY/THEFT
1396,-122.4720047846312,37.73478217518554,1396.0,LARCENY/THEFT,LARCENY/THEFT
1397,-122.4720047846312,37.73590313988438,1397.0,LARCENY/THEFT,LARCENY/THEFT
1398,-122.4720047846312,37.73702410458321,1398.0,LARCENY/THEFT,LARCENY/THEFT
1399,-122.4720047846312,37.73814506928205,1399.0,LARCENY/THEFT,LARCENY/THEFT
1400,-122.4720047846312,37.73926603398088,1400.0,LARCENY/THEFT,LARCENY/THEFT
1401,-122.4720047846312,37.74038699867972,1401.0,LARCENY/THEFT,LARCENY/THEFT
1402,-122.4720047846312,37.74150796337855,1402.0,OTHER OFFENSES,OTHER OFFENSES
1403,-122.4720047846312,37.74262892807739,1403.0,ASSAULT,ASSAULT
1404,-122.4720047846312,37.74374989277622,1404.0,OTHER OFFENSES,OTHER OFFENSES
1405,-122.4720047846312,37.74487085747506,1405.0,LARCENY/THEFT,LARCENY/THEFT
1406,-122.4720047846312,37.74599182217389,1406.0,LARCENY/THEFT,LARCENY/THEFT
1407,-122.4720047846312,37.74711278687273,1407.0,LARCENY/THEFT,LARCENY/THEFT
1408,-122.4720047846312,37.74823375157156,1408.0,LARCENY/THEFT,LARCENY/THEFT
1409,-122.4720047846312,37.749354716270396,1409.0,MISSING PERSON,MISSING PERSON
1410,-122.4720047846312,37.75047568096923,1410.0,LARCENY/THEFT,LARCENY/THEFT
1411,-122.4720047846312,37.751596645668066,1411.0,LARCENY/THEFT,LARCENY/THEFT
1412,-122.4720047846312,37.7527176103669,1412.0,LARCENY/THEFT,LARCENY/THEFT
1413,-122.4720047846312,37.753838575065735,1413.0,LARCENY/THEFT,LARCENY/THEFT
1414,-122.4720047846312,37.75495953976457,1414.0,LARCENY/THEFT,LARCENY/THEFT
1415,-122.4720047846312,37.756080504463405,1415.0,,
1416,-122.4720047846312,37.75720146916224,1416.0,,
1417,-122.4720047846312,37.758322433861075,1417.0,,
1418,-122.4720047846312,37.760564363258744,1418.0,,
1419,-122.4720047846312,37.76168532795758,1419.0,,
1420,-122.4720047846312,37.762806292656414,1420.0,,
1421,-122.4705177389291,37.7078790224135,1421.0,OTHER OFFENSES,OTHER OFFENSES
1422,-122.4705177389291,37.708999987112335,1422.0,LARCENY/THEFT,LARCENY/THEFT
1423,-122.4705177389291,37.71012095181117,1423.0,,
1424,-122.4705177389291,37.711241916510005,1424.0,VEHICLE THEFT,VEHICLE THEFT
1425,-122.4705177389291,37.71236288120884,1425.0,OTHER OFFENSES,OTHER OFFENSES
1426,-122.4705177389291,37.713483845907675,1426.0,ASSAULT,ASSAULT
1427,-122.4705177389291,37.71460481060651,1427.0,VEHICLE THEFT,VEHICLE THEFT
1428,-122.4705177389291,37.715725775305344,1428.0,VEHICLE THEFT,VEHICLE THEFT
1429,-122.4705177389291,37.71684674000418,1429.0,VEHICLE THEFT,VEHICLE THEFT
1430,-122.4705177389291,37.717967704703014,1430.0,VEHICLE THEFT,VEHICLE THEFT
1431,-122.4705177389291,37.71908866940185,1431.0,OTHER OFFENSES,OTHER OFFENSES
1432,-122.4705177389291,37.720209634100684,1432.0,OTHER OFFENSES,OTHER OFFENSES
1433,-122.4705177389291,37.72133059879952,1433.0,OTHER OFFENSES,OTHER OFFENSES
1434,-122.4705177389291,37.72245156349835,1434.0,VEHICLE THEFT,VEHICLE THEFT
1435,-122.4705177389291,37.72357252819719,1435.0,LARCENY/THEFT,LARCENY/THEFT
1436,-122.4705177389291,37.72469349289602,1436.0,LARCENY/THEFT,LARCENY/THEFT
1437,-122.4705177389291,37.72581445759486,1437.0,VEHICLE THEFT,VEHICLE THEFT
1438,-122.4705177389291,37.7269354222937,1438.0,LARCENY/THEFT,LARCENY/THEFT
1439,-122.4705177389291,37.728056386992534,1439.0,LARCENY/THEFT,LARCENY/THEFT
